ENROLLMENT TERM,SUBJECT AREA,CATLG NBR,GRD OFF,GRD COUNT,ENRL TOT,LONG CRSE TITLE,INSTR NAME
23F,STATS  ,596     ,A+ ,5,10,Directed Individual Study or Research,"WU, YINGNIAN"
23F,STATS  ,596     ,A  ,5,10,Directed Individual Study or Research,"WU, YINGNIAN"
24W,STATS  ,10      ,A+ ,21,148,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,P  ,1,148,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,A  ,31,148,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,A- ,18,148,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,B+ ,26,148,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,B  ,12,148,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,B- ,5,148,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,C+ ,16,148,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,C  ,12,148,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,C- ,3,148,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,D+ ,2,148,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,F  ,1,148,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,P  ,6,145,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,A+ ,12,145,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,A  ,25,145,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,A- ,15,145,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,I  ,2,145,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,B+ ,18,145,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
24W,STATS  ,10      ,B  ,24,145,Introduction to Statistical Reasoning,"MAIERHOFER, THOMAS JOHANNES"
